#  program: tccheck_single,,,,
#  date: Tue Mar 13 16:39:56 2018,,,,
# ,,,,
#  [2.6,6,0.01, 1],
#  R bridge,,,,
# SIM921 in slot 7: Stanford_Research_Systems,SIM921,s/n012022,ver4.2,
#  Mux,,,,
# SIM925 in slot 6,channel 1: Stanford_Research_Systems,SIM925,s/n004463,ver1.32
#  Time, channel, temperature, resistance,
1521074136,5,40.785,1.69E+02,
1521074143,6,40.79,7.11E+01,
1521074149,1,40.817,1.58E+02,
1521074155,2,40.845,1.77E+02,
1521074161,3,40.872,3.06E+01,
1521074169,4,40.924,1.74E+02,
1521074176,5,40.955,1.87E+02,
1521074182,6,40.959,6.17E+01,
1521074190,1,40.991,1.84E+02,
1521074196,2,41.016,1.81E+02,
1521074202,3,41.049,1.24E+01,
1521074210,4,41.101,1.81E+02,
1521074216,5,41.132,1.86E+02,
1521074222,6,41.137,6.46E+01,
1521074229,1,41.163,1.77E+02,
1521074235,2,41.19,1.60E+02,
1521074241,3,41.216,2.50E+01,
1521074249,4,41.269,1.95E+02,
1521074256,5,41.295,1.58E+02,
1521074262,6,41.304,7.59E+01,
1521074268,1,41.334,1.97E+02,
1521074276,2,41.36,1.59E+02,
1521074282,3,41.413,1.99E+01,
1521074290,4,41.443,1.78E+02,
1521074297,5,41.473,1.85E+02,
1521074303,6,41.478,5.33E+01,
1521074310,1,41.508,1.68E+02,
1521074317,2,41.56,1.71E+02,
1521074323,3,41.565,1.23E+01,
1521074329,4,41.594,1.77E+02,
1521074336,5,41.62,1.61E+02,
1521074342,6,41.646,6.94E+01,
1521074350,1,41.698,1.81E+02,
1521074357,2,41.729,1.66E+02,
1521074364,3,41.734,4.29E+01,
1521074371,4,41.763,1.81E+02,
1521074378,5,41.816,1.79E+02,
1521074384,6,41.821,6.55E+01,
1521074390,1,41.851,1.79E+02,
1521074399,2,41.904,1.69E+02,
1521074406,3,41.929,3.35E+01,
1521074412,4,41.936,1.72E+02,
1521074418,5,41.967,1.79E+02,
1521074425,6,41.993,5.97E+01,
1521074432,1,42.044,1.73E+02,
1521074440,2,42.075,1.80E+02,
1521074447,3,42.105,1.70E+01,
1521074453,4,42.109,1.80E+02,
1521074460,5,42.139,1.76E+02,
1521074466,6,42.164,5.90E+01,
1521074472,1,42.195,1.71E+02,
1521074480,2,42.245,1.61E+02,
1521074487,3,42.275,3.97E+01,
1521074493,4,42.278,1.81E+02,
1521074499,5,42.305,1.74E+02,
1521074505,6,42.332,5.27E+01,
1521074511,1,42.358,1.76E+02,
1521074520,2,42.409,1.78E+02,
1521074527,3,42.438,2.46E+01,
1521074533,4,42.441,1.78E+02,
1521074540,5,42.471,1.93E+02,
1521074546,6,42.494,5.79E+01,
1521074552,1,42.525,1.95E+02,
1521074560,2,42.577,1.79E+02,
1521074567,3,42.607,2.40E+01,
1521074573,4,42.611,1.77E+02,
1521074579,5,42.636,1.79E+02,
1521074585,6,42.662,7.51E+01,
1521074592,1,42.686,1.71E+02,
1521074600,2,42.739,1.63E+02,
1521074607,3,42.769,1.26E+01,
1521074614,4,42.774,1.81E+02,
1521074621,5,42.803,1.67E+02,
1521074628,6,42.854,7.33E+01,
1521074635,1,42.858,1.69E+02,
1521074641,2,42.889,1.84E+02,
1521074649,3,42.939,2.33E+01,
1521074656,4,42.964,1.79E+02,
1521074663,5,42.973,1.71E+02,
1521074669,6,43,6.26E+01,
1521074676,1,43.027,1.71E+02,
1521074682,2,43.076,1.74E+02,
1521074690,3,43.105,1.92E+01,
1521074697,4,43.134,1.67E+02,
1521074703,5,43.138,1.77E+02,
1521074709,6,43.164,6.59E+01,
1521074715,1,43.189,1.79E+02,
1521074721,2,43.212,1.75E+02,
1521074729,3,43.261,1.33E+01,
1521074736,4,43.291,1.57E+02,
1521074743,5,43.296,1.61E+02,
1521074750,6,43.322,6.68E+01,
1521074756,1,43.349,1.71E+02,
1521074762,2,43.378,2.00E+02,
1521074770,3,43.427,2.82E+01,
1521074777,4,43.455,1.69E+02,
1521074783,5,43.46,1.61E+02,
1521074790,6,43.489,5.81E+01,
1521074798,1,43.539,1.69E+02,
1521074804,2,43.542,1.67E+02,
1521074810,3,43.572,2.50E+01,
1521074816,4,43.595,1.77E+02,
1521074822,5,43.619,1.83E+02,
1521074830,6,43.669,7.24E+01,
1521074836,1,43.696,1.63E+02,
1521074843,2,43.703,1.66E+02,
1521074849,3,43.728,2.13E+01,
1521074855,4,43.752,1.92E+02,
1521074861,5,43.777,1.58E+02,
1521074869,6,43.825,6.78E+01,
1521074877,1,43.854,1.71E+02,
1521074883,2,43.858,1.77E+02,
1521074890,3,43.887,2.41E+01,
1521074896,4,43.912,1.66E+02,
1521074902,5,43.94,1.76E+02,
1521074910,6,43.989,5.64E+01,
1521074916,1,44.017,1.68E+02,
1521074923,2,44.021,1.69E+02,
1521074929,3,44.046,2.56E+01,
1521074935,4,44.07,1.78E+02,
1521074941,5,44.095,1.71E+02,
1521074950,6,44.144,7.37E+01,
1521074957,1,44.172,1.84E+02,
1521074963,2,44.177,1.61E+02,
1521074970,3,44.204,3.86E+00,
1521074978,4,44.255,1.86E+02,
1521074984,5,44.259,1.79E+02,
1521074990,6,44.289,7.22E+01,
1521074996,1,44.31,1.76E+02,
1521075002,2,44.337,1.67E+02,
1521075010,3,44.384,1.33E+01,
1521075017,4,44.412,1.77E+02,
1521075023,5,44.416,1.70E+02,
1521075031,6,44.444,7.26E+01,
1521075038,1,44.492,1.75E+02,
1521075044,2,44.496,1.87E+02,
1521075050,3,44.524,3.28E+01,
1521075056,4,44.548,1.65E+02,
1521075062,5,44.573,1.50E+02,
1521075071,6,44.621,6.13E+01,
1521075077,1,44.649,1.80E+02,
1521075083,2,44.653,1.61E+02,
1521075089,3,44.677,1.14E+01,
1521075095,4,44.701,1.95E+02,
1521075101,5,44.725,1.81E+02,
1521075110,6,44.773,7.28E+01,
1521075117,1,44.802,1.84E+02,
1521075123,2,44.805,1.79E+02,
1521075130,3,44.832,2.82E+01,
1521075136,4,44.857,1.75E+02,
1521075142,5,44.886,1.59E+02,
1521075151,6,44.933,4.24E+01,
1521075157,1,44.964,1.85E+02,
1521075163,2,44.966,1.69E+02,
1521075169,3,44.99,1.16E+01,
1521075175,4,45.016,1.82E+02,
1521075182,5,45.039,1.62E+02,
1521075190,6,45.085,6.24E+01,
1521075197,1,45.113,1.77E+02,
1521075203,2,45.116,1.89E+02,
1521075210,3,45.145,1.65E+01,
1521075216,4,45.169,1.88E+02,
1521075223,5,45.196,1.76E+02,
1521075231,6,45.245,5.93E+01,
1521075237,1,45.272,1.98E+02,
1521075243,2,45.277,1.53E+02,
1521075249,3,45.3,2.92E+01,
1521075255,4,45.323,1.72E+02,
1521075262,5,45.347,1.76E+02,
1521075270,6,45.396,7.81E+01,
1521075277,1,45.421,1.88E+02,
1521075284,2,45.426,1.94E+02,
1521075291,3,45.455,2.26E+01,
1521075298,4,45.503,1.87E+02,
1521075304,5,45.508,1.60E+02,
1521075310,6,45.536,6.47E+01,
1521075319,1,45.583,1.83E+02,
1521075326,2,45.606,1.75E+02,
1521075332,3,45.614,1.76E+01,
1521075338,4,45.643,1.85E+02,
1521075345,5,45.663,1.75E+02,
1521075351,6,45.711,6.95E+01,
1521075360,1,45.738,1.76E+02,
1521075367,2,45.761,1.97E+02,
1521075373,3,45.765,3.34E+01,
1521075379,4,45.793,1.78E+02,
1521075386,5,45.798,1.38E+02,
1521075393,6,45.842,5.74E+01,
1521075400,1,45.87,1.70E+02,
1521075407,2,45.898,1.75E+02,
1521075414,3,45.922,1.90E+01,
1521075421,4,45.949,1.97E+02,
1521075428,5,45.978,1.79E+02,
1521075435,6,46.001,6.65E+01,
1521075442,1,46.028,1.89E+02,
1521075448,2,46.055,2.15E+02,
1521075455,3,46.078,2.98E+01,
1521075462,4,46.106,1.59E+02,
1521075468,5,46.134,1.73E+02,
1521075475,6,46.156,5.83E+01,
1521075483,1,46.184,1.81E+02,
1521075489,2,46.211,1.66E+02,
1521075496,3,46.234,2.91E+01,
1521075503,4,46.261,1.76E+02,
1521075509,5,46.289,1.60E+02,
1521075516,6,46.316,5.97E+01,
1521075524,1,46.339,1.70E+02,
1521075531,2,46.366,1.73E+02,
1521075537,3,46.393,4.34E+01,
1521075544,4,46.415,1.83E+02,
1521075551,5,46.443,1.63E+02,
1521075557,6,46.47,7.67E+01,
1521075565,1,46.492,1.81E+02,
1521075572,2,46.519,1.78E+02,
1521075578,3,46.547,4.62E+01,
1521075585,4,46.569,1.53E+02,
1521075592,5,46.598,1.72E+02,
1521075598,6,46.624,5.73E+01,
1521075605,1,46.648,1.82E+02,
1521075613,2,46.673,1.80E+02,
1521075619,3,46.701,2.43E+01,
1521075626,4,46.723,1.88E+02,
1521075633,5,46.751,1.90E+02,
1521075639,6,46.778,6.88E+01,
1521075647,1,46.806,1.66E+02,
1521075654,2,46.828,1.69E+02,
1521075661,3,46.854,2.68E+01,
1521075667,4,46.882,1.87E+02,
1521075675,5,46.905,1.64E+02,
1521075682,6,46.931,5.04E+01,
1521075688,1,46.959,1.96E+02,
1521075695,2,46.981,1.74E+02,
1521075702,3,47.008,1.41E+01,
1521075709,4,47.036,1.84E+02,
1521075716,5,47.058,1.63E+02,
1521075723,6,47.086,5.24E+01,
1521075729,1,47.113,1.55E+02,
1521075737,2,47.14,1.68E+02,
1521075744,3,47.162,6.65E+00,
1521075751,4,47.19,1.79E+02,
1521075757,5,47.215,1.68E+02,
1521075764,6,47.239,5.05E+01,
1521075771,1,47.266,1.79E+02,
1521075778,2,47.292,1.59E+02,
1521075785,3,47.315,2.58E+01,
1521075792,4,47.342,1.72E+02,
1521075798,5,47.368,1.61E+02,
1521075805,6,47.39,5.48E+01,
1521075812,1,47.417,1.66E+02,
1521075819,2,47.445,1.82E+02,
1521075826,3,47.466,1.33E+01,
1521075834,4,47.493,1.64E+02,
1521075840,5,47.52,1.66E+02,
1521075847,6,47.548,6.89E+01,
1521075854,1,47.569,1.67E+02,
1521075861,2,47.597,1.64E+02,
1521075867,3,47.622,9.73E+00,
1521075875,4,47.646,1.74E+02,
1521075882,5,47.672,1.76E+02,
1521075888,6,47.699,4.33E+01,
1521075895,1,47.722,1.75E+02,
1521075903,2,47.75,1.75E+02,
1521075909,3,47.776,1.32E+01,
1521075916,4,47.798,1.72E+02,
1521075923,5,47.825,1.72E+02,
1521075929,6,47.85,7.41E+01,
1521075936,1,47.872,1.88E+02,
1521075943,2,47.899,1.84E+02,
1521075949,3,47.924,4.10E+01,
1521075956,4,47.946,1.90E+02,
1521075963,5,47.972,1.87E+02,
1521075969,6,47.998,7.47E+01,
1521075977,1,48.025,1.86E+02,
1521075984,2,48.047,1.80E+02,
1521075991,3,48.073,1.65E+01,
1521075997,4,48.099,1.99E+02,
1521076005,5,48.119,1.60E+02,
1521076012,6,48.147,6.69E+01,
1521076018,1,48.175,1.74E+02,
1521076025,2,48.196,1.82E+02,
1521076033,3,48.222,2.43E+01,
1521076039,4,48.249,1.76E+02,
1521076046,5,48.271,1.55E+02,
1521076054,6,48.298,6.12E+01,
1521076060,1,48.326,1.86E+02,
1521076068,2,48.354,1.72E+02,
1521076075,3,48.374,2.57E+01,
1521076082,4,48.401,1.75E+02,
1521076088,5,48.428,1.83E+02,
1521076095,6,48.452,6.67E+01,
1521076102,1,48.477,1.81E+02,
1521076108,2,48.503,1.75E+02,
1521076115,3,48.525,2.39E+01,
1521076123,4,48.551,1.82E+02,
1521076129,5,48.577,1.70E+02,
1521076136,6,48.599,5.04E+01,
1521076143,1,48.624,1.76E+02,
1521076149,2,48.65,1.67E+02,
1521076156,3,48.672,-2.54E+02,
1521076163,4,48.698,1.82E+02,
1521076169,5,48.723,1.62E+02,
1521076176,6,48.745,5.92E+01,
1521076183,1,48.77,1.80E+02,
1521076189,2,48.796,1.81E+02,
1521076197,3,48.822,9.02E+00,
1521076204,4,48.843,2.06E+02,
1521076211,5,48.869,1.65E+02,
1521076218,6,48.896,5.37E+01,
1521076225,1,48.918,1.84E+02,
1521076232,2,48.946,1.79E+02,
1521076238,3,48.971,8.48E+00,
1521076245,4,48.993,1.77E+02,
1521076253,5,49.019,1.69E+02,
1521076259,6,49.044,6.33E+01,
1521076266,1,49.066,2.04E+02,
1521076273,2,49.092,1.71E+02,
1521076279,3,49.117,1.62E+01,
1521076287,4,49.139,1.83E+02,
1521076294,5,49.165,1.66E+02,
1521076300,6,49.191,7.48E+01,
1521076307,1,49.217,1.76E+02,
1521076314,2,49.24,1.76E+02,
1521076321,3,49.265,4.02E+01,
1521076328,4,49.291,1.90E+02,
1521076335,5,49.312,1.81E+02,
1521076342,6,49.337,8.43E+01,
1521076348,1,49.363,1.88E+02,
1521076355,2,49.385,1.77E+02,
1521076362,3,49.41,1.99E+01,
1521076368,4,49.436,1.82E+02,
1521076376,5,49.458,1.59E+02,
1521076383,6,49.483,7.25E+01,
1521076389,1,49.509,1.76E+02,
1521076396,2,49.53,1.84E+02,
1521076403,3,49.555,2.26E+01,
1521076410,4,49.581,1.60E+02,
1521076417,5,49.607,1.74E+02,
1521076424,6,49.629,7.62E+01,
1521076431,1,49.655,1.69E+02,
1521076438,2,49.681,1.71E+02,
1521076445,3,49.702,2.35E+01,
1521076452,4,49.728,2.15E+02,
1521076458,5,49.753,1.74E+02,
1521076465,6,49.775,6.10E+01,
1521076472,1,49.801,1.66E+02,
1521076479,2,49.827,1.94E+02,
1521076486,3,49.848,2.59E+01,
1521076493,4,49.873,1.93E+02,
1521076499,5,49.899,1.62E+02,
1521076506,6,49.921,5.68E+01,
1521076513,1,49.946,1.75E+02,
1521076520,2,49.971,1.77E+02,
1521076527,3,49.996,4.20E+01,
1521076534,4,50.019,1.57E+02,
1521076541,5,50.044,1.70E+02,
1521076548,6,50.07,5.76E+01,
1521076555,1,50.09,1.56E+02,
1521076562,2,50.117,1.79E+02,
1521076568,3,50.14,3.28E+01,
1521076575,4,50.164,1.85E+02,
1521076583,5,50.189,1.71E+02,
1521076589,6,50.214,6.27E+01,
1521076596,1,50.236,1.84E+02,
1521076603,2,50.262,1.75E+02,
1521076609,3,50.285,-6.98E+01,
1521076617,4,50.307,1.78E+02,
1521076624,5,50.331,1.83E+02,
1521076630,6,50.358,6.71E+01,
1521076637,1,50.384,1.93E+02,
1521076644,2,50.406,1.78E+02,
1521076651,3,50.429,9.63E+01,
1521076657,4,50.453,1.80E+02,
1521076664,5,50.476,1.83E+02,
1521076672,6,50.5,7.18E+01,
1521076678,1,50.524,1.73E+02,
1521076685,2,50.544,1.88E+02,
1521076692,3,50.571,1.67E+01,
1521076699,4,50.596,1.78E+02,
1521076706,5,50.618,1.77E+02,
1521076713,6,50.643,7.64E+01,
1521076719,1,50.668,1.78E+02,
1521076727,2,50.69,1.55E+02,
1521076734,3,50.714,3.74E+01,
1521076740,4,50.741,1.85E+02,
1521076747,5,50.765,1.92E+02,
1521076754,6,50.787,5.90E+01,
1521076761,1,50.811,1.76E+02,
1521076767,2,50.835,1.73E+02,
1521076774,3,50.856,-1.69E+01,
1521076781,4,50.882,1.67E+02,
1521076787,5,50.907,1.57E+02,
1521076795,6,50.928,6.55E+01,
1521076802,1,50.952,1.62E+02,
1521076808,2,50.977,1.80E+02,
1521076815,3,50.999,2.40E+01,
1521076822,4,51.023,1.60E+02,
1521076828,5,51.048,1.65E+02,
1521076835,6,51.069,6.13E+01,
1521076843,1,51.093,1.77E+02,
1521076849,2,51.118,1.76E+02,
1521076856,3,51.14,6.25E+01,
1521076863,4,51.165,1.85E+02,
1521076869,5,51.19,1.61E+02,
1521076876,6,51.211,6.74E+01,
1521076884,1,51.235,1.79E+02,
1521076890,2,51.261,1.79E+02,
1521076897,3,51.286,2.85E+01,
1521076904,4,51.306,1.78E+02,
1521076911,5,51.33,1.76E+02,
1521076917,6,51.356,6.65E+01,
1521076924,1,51.376,1.72E+02,
1521076932,2,51.401,1.91E+02,
1521076938,3,51.426,4.71E+01,
1521076945,4,51.446,1.66E+02,
1521076953,5,51.471,1.71E+02,
1521076959,6,51.496,5.42E+01,
1521076966,1,51.517,1.71E+02,
1521076973,2,51.543,1.86E+02,
1521076979,3,51.567,2.75E+01,
1521076986,4,51.589,1.70E+02,
1521076993,5,51.613,1.73E+02,
1521076999,6,51.638,5.04E+01,
1521077007,1,51.656,1.86E+02,
1521077014,2,51.683,1.64E+02,
1521077020,3,51.707,1.08E+01,
1521077027,4,51.731,1.81E+02,
1521077034,5,51.751,1.70E+02,
1521077041,6,51.777,6.34E+01,
1521077047,1,51.801,1.92E+02,
1521077055,2,51.822,1.72E+02,
1521077062,3,51.846,1.06E+01,
1521077068,4,51.872,1.71E+02,
1521077075,5,51.891,1.72E+02,
1521077083,6,51.918,6.41E+01,
1521077089,1,51.941,1.80E+02,
1521077096,2,51.963,1.71E+02,
1521077103,3,51.987,3.16E+01,
1521077109,4,52.011,1.68E+02,
1521077116,5,52.032,1.82E+02,
1521077123,6,52.055,7.10E+01,
1521077129,1,52.079,1.93E+02,
1521077136,2,52.099,1.66E+02,
1521077143,3,52.124,2.00E+01,
1521077150,4,52.147,1.84E+02,
1521077157,5,52.168,1.85E+02,
1521077164,6,52.192,5.74E+01,
1521077170,1,52.216,1.83E+02,
1521077177,2,52.243,1.74E+02,
1521077184,3,52.263,2.68E+01,
1521077191,4,52.286,1.71E+02,
1521077198,5,52.311,1.79E+02,
1521077205,6,52.332,7.84E+01,
1521077212,1,52.356,1.87E+02,
1521077218,2,52.381,1.96E+02,
1521077226,3,52.401,-9.01E+00,
1521077233,4,52.426,1.76E+02,
1521077239,5,52.451,1.93E+02,
1521077246,6,52.471,6.17E+01,
1521077253,1,52.496,1.72E+02,
1521077259,2,52.52,1.79E+02,
1521077267,3,52.54,-4.09E+00,
1521077274,4,52.563,1.69E+02,
1521077280,5,52.588,1.67E+02,
1521077287,6,52.613,6.40E+01,
1521077294,1,52.634,1.70E+02,
1521077301,2,52.658,1.82E+02,
1521077308,3,52.681,5.30E+01,
1521077315,4,52.701,1.80E+02,
1521077322,5,52.726,1.60E+02,
1521077328,6,52.749,7.81E+01,
1521077335,1,52.77,1.78E+02,
1521077343,2,52.794,1.77E+02,
1521077349,3,52.819,2.34E+01,
1521077356,4,52.839,1.74E+02,
1521077363,5,52.864,1.70E+02,
1521077369,6,52.889,6.94E+01,
1521077376,1,52.909,1.83E+02,
1521077383,2,52.933,1.68E+02,
1521077390,3,52.957,4.55E+01,
1521077397,4,52.98,1.85E+02,
1521077405,5,53.001,1.67E+02,
1521077412,6,53.026,6.11E+01,
1521077418,1,53.052,1.90E+02,
1521077425,2,53.072,1.76E+02,
1521077432,3,53.096,1.62E+01,
1521077438,4,53.12,1.78E+02,
1521077445,5,53.141,1.83E+02,
1521077452,6,53.164,6.57E+01,
1521077459,1,53.188,1.91E+02,
1521077466,2,53.208,1.57E+02,
1521077473,3,53.232,2.76E+01,
1521077479,4,53.257,1.63E+02,
1521077486,5,53.277,1.81E+02,
1521077494,6,53.3,7.51E+01,
1521077500,1,53.325,1.73E+02,
1521077507,2,53.349,1.76E+02,
1521077514,3,53.37,9.57E+00,
1521077521,4,53.394,1.79E+02,
1521077528,5,53.418,1.70E+02,
1521077535,6,53.438,6.61E+01,
1521077542,1,53.462,1.76E+02,
1521077549,2,53.486,1.74E+02,
1521077556,3,53.508,-4.48E+01,
1521077563,4,53.532,1.87E+02,
1521077569,5,53.556,1.89E+02,
1521077576,6,53.577,5.66E+01,
1521077583,1,53.6,1.69E+02,
1521077589,2,53.624,1.76E+02,
1521077596,3,53.645,1.28E+01,
1521077604,4,53.668,1.79E+02,
1521077610,5,53.691,1.91E+02,
1521077617,6,53.715,6.57E+01,
1521077624,1,53.735,1.74E+02,
1521077632,2,53.76,1.77E+02,
1521077638,3,53.784,2.56E+01,
1521077645,4,53.804,2.49E+02,
1521077652,5,53.828,1.67E+02,
1521077658,6,53.852,5.07E+01,
1521077665,1,53.872,1.86E+02,
1521077672,2,53.896,1.79E+02,
1521077678,3,53.919,2.82E+01,
1521077686,4,53.94,1.93E+02,
1521077693,5,53.963,1.71E+02,
1521077699,6,53.987,1.17E+02,
1521077706,1,54.007,1.93E+02,
1521077713,2,54.03,1.87E+02,
1521077719,3,54.053,3.70E+01,
1521077727,4,54.077,1.72E+02,
1521077734,5,54.097,1.76E+02,
1521077741,6,54.123,7.45E+01,
1521077747,1,54.147,1.83E+02,
1521077755,2,54.167,1.71E+02,
1521077762,3,54.191,3.72E+01,
1521077768,4,54.214,1.72E+02,
1521077775,5,54.235,1.73E+02,
1521077782,6,54.259,5.68E+01,
1521077788,1,54.282,1.81E+02,
1521077796,2,54.301,1.77E+02,
1521077803,3,54.325,1.05E+01,
1521077809,4,54.35,1.73E+02,
1521077816,5,54.369,1.57E+02,
1521077823,6,54.394,7.84E+01,
1521077829,1,54.417,1.75E+02,
1521077837,2,54.441,1.72E+02,
1521077844,3,54.461,-9.84E-02,
1521077851,4,54.487,1.89E+02,
1521077857,5,54.511,1.84E+02,
1521077865,6,54.531,5.85E+01,
1521077872,1,54.555,1.68E+02,
1521077878,2,54.578,1.69E+02,
1521077885,3,54.598,1.77E+01,
1521077893,4,54.622,1.69E+02,
1521077899,5,54.644,1.69E+02,
1521077906,6,54.666,4.82E+01,
1521077913,1,54.688,1.73E+02,
1521077919,2,54.712,1.71E+02,
1521077926,3,54.732,2.39E+01,
1521077933,4,54.756,1.74E+02,
1521077940,5,54.78,1.80E+02,
1521077947,6,54.803,5.66E+01,
1521077954,1,54.823,1.76E+02,
1521077961,2,54.847,1.70E+02,
1521077967,3,54.869,2.33E+01,
1521077974,4,54.888,1.86E+02,
1521077981,5,54.912,1.74E+02,
1521077987,6,54.932,4.89E+01,
1521077995,1,54.954,1.85E+02,
1521078002,2,54.979,1.76E+02,
1521078008,3,55.002,5.64E+00,
1521078015,4,55.022,1.91E+02,
1521078023,5,55.043,1.71E+02,
1521078029,6,55.069,6.14E+01,
1521078036,1,55.09,1.96E+02,
1521078043,2,55.11,1.83E+02,
1521078049,3,55.134,3.19E+00,
1521078056,4,55.154,1.82E+02,
1521078064,5,55.178,1.89E+02,
1521078070,6,55.202,6.39E+01,
1521078077,1,55.222,1.64E+02,
1521078084,2,55.245,1.78E+02,
1521078090,3,55.267,1.54E+01,
1521078098,4,55.291,1.77E+02,
1521078105,5,55.311,1.87E+02,
1521078112,6,55.336,7.12E+01,
1521078118,1,55.36,1.94E+02,
1521078126,2,55.38,1.72E+02,
1521078133,3,55.403,2.34E+01,
1521078139,4,55.426,1.90E+02,
1521078146,5,55.446,1.78E+02,
1521078153,6,55.47,7.71E+01,
1521078160,1,55.493,1.73E+02,
1521078167,2,55.513,1.91E+02,
1521078174,3,55.536,1.22E+01,
1521078180,4,55.559,1.79E+02,
1521078187,5,55.582,1.65E+02,
1521078194,6,55.602,5.72E+01,
1521078201,1,55.625,1.65E+02,
1521078207,2,55.649,1.82E+02,
1521078215,3,55.669,3.79E+01,
1521078222,4,55.692,1.66E+02,
1521078228,5,55.715,1.45E+02,
1521078235,6,55.735,7.45E+01,
1521078242,1,55.755,1.61E+02,
1521078248,2,55.781,2.10E+02,
1521078256,3,55.802,1.68E+01,
1521078263,4,55.825,1.70E+02,
1521078269,5,55.848,1.77E+02,
1521078276,6,55.869,5.47E+01,
1521078283,1,55.89,1.93E+02,
1521078290,2,55.915,1.84E+02,
1521078297,3,55.935,2.30E+01,
1521078304,4,55.958,1.77E+02,
1521078310,5,55.981,1.65E+02,
1521078318,6,56.005,5.07E+01,
1521078325,1,56.024,1.68E+02,
1521078332,2,56.048,1.73E+02,
1521078338,3,56.071,2.21E+01,
1521078345,4,56.091,1.85E+02,
1521078352,5,56.113,1.90E+02,
1521078359,6,56.137,7.33E+01,
1521078366,1,56.156,1.88E+02,
1521078373,2,56.18,1.90E+02,
1521078379,3,56.203,2.04E+01,
1521078386,4,56.223,1.89E+02,
1521078394,5,56.247,1.72E+02,
1521078400,6,56.269,6.20E+01,
1521078407,1,56.292,1.59E+02,
1521078414,2,56.311,1.75E+02,
1521078421,3,56.334,3.27E+01,
1521078427,4,56.359,1.87E+02,
1521078434,5,56.378,1.71E+02,
1521078442,6,56.401,4.68E+01,
1521078448,1,56.424,1.81E+02,
1521078455,2,56.443,1.74E+02,
1521078462,3,56.465,2.76E+01,
1521078468,4,56.487,1.75E+02,
1521078476,5,56.509,1.80E+02,
1521078483,6,56.532,5.41E+01,
1521078489,1,56.555,1.82E+02,
1521078496,2,56.575,1.60E+02,
1521078503,3,56.598,-3.10E+01,
1521078509,4,56.62,1.95E+02,
1521078517,5,56.641,1.75E+02,
1521078524,6,56.663,5.95E+01,
1521078530,1,56.685,1.73E+02,
1521078537,2,56.708,1.64E+02,
1521078544,3,56.728,1.76E+01,
1521078551,4,56.75,1.85E+02,
1521078557,5,56.773,1.72E+02,
1521078564,6,56.792,6.90E+01,
1521078571,1,56.815,1.77E+02,
1521078577,2,56.838,1.70E+02,
1521078585,3,56.858,2.56E+01,
1521078592,4,56.881,1.71E+02,
1521078598,5,56.904,1.64E+02,
1521078605,6,56.923,6.53E+01,
1521078612,1,56.946,1.79E+02,
1521078618,2,56.968,1.79E+02,
1521078625,3,56.987,2.28E+01,
1521078633,4,57.01,1.68E+02,
1521078639,5,57.032,1.82E+02,
1521078646,6,57.052,6.34E+01,
1521078654,1,57.076,1.75E+02,
1521078660,2,57.098,1.86E+02,
1521078667,3,57.118,2.52E+01,
1521078674,4,57.141,1.62E+02,
1521078680,5,57.163,1.75E+02,
1521078687,6,57.186,6.00E+01,
1521078694,1,57.205,1.91E+02,
1521078701,2,57.227,1.87E+02,
1521078707,3,57.25,3.00E+01,
1521078715,4,57.27,1.63E+02,
1521078722,5,57.292,1.77E+02,
1521078728,6,57.316,5.18E+01,
1521078735,1,57.335,1.67E+02,
1521078743,2,57.359,1.71E+02,
1521078749,3,57.381,2.64E+01,
1521078756,4,57.402,1.68E+02,
1521078763,5,57.424,1.76E+02,
1521078769,6,57.448,5.74E+01,
1521078777,1,57.467,1.52E+02,
1521078784,2,57.49,1.55E+02,
1521078790,3,57.512,3.25E+01,
1521078797,4,57.536,1.83E+02,
1521078804,5,57.556,1.76E+02,
1521078812,6,57.577,8.62E+01,
1521078818,1,57.6,1.56E+02,
1521078825,2,57.621,1.77E+02,
1521078832,3,57.643,1.02E+01,
1521078839,4,57.666,1.67E+02,
1521078846,5,57.685,1.74E+02,
1521078853,6,57.708,6.08E+01,
1521078859,1,57.731,1.62E+02,
1521078866,2,57.751,1.69E+02,
1521078873,3,57.774,4.74E+01,
1521078880,4,57.796,1.76E+02,
1521078887,5,57.818,1.76E+02,
1521078895,6,57.839,6.47E+01,
1521078902,1,57.862,1.79E+02,
1521078908,2,57.886,1.73E+02,
1521078916,3,57.905,3.77E+01,
1521078923,4,57.929,1.67E+02,
1521078929,5,57.951,1.68E+02,
1521078936,6,57.971,6.32E+01,
1521078943,1,57.993,1.76E+02,
1521078949,2,58.015,1.70E+02,
1521078956,3,58.034,2.81E+01,
1521078963,4,58.057,1.93E+02,
1521078969,5,58.08,1.69E+02,
1521078977,6,58.099,6.80E+01,
1521078984,1,58.12,1.81E+02,
1521078990,2,58.143,1.73E+02,
1521078997,3,58.166,9.21E+00,
1521079005,4,58.185,1.78E+02,
1521079012,5,58.207,1.75E+02,
1521079018,6,58.231,6.22E+01,
1521079025,1,58.25,1.93E+02,
1521079032,2,58.273,1.75E+02,
1521079038,3,58.295,2.45E+01,
1521079045,4,58.315,1.83E+02,
1521079053,5,58.337,1.76E+02,
1521079059,6,58.359,5.63E+01,
1521079066,1,58.378,1.77E+02,
1521079073,2,58.401,1.64E+02,
1521079079,3,58.424,2.58E+01,
1521079086,4,58.442,1.62E+02,
